Media,Date,Tweet Text,Compound,Positive,Negative,Neutral,Tweets Ago
nytimes,Tue Aug 14 04:42:08 +0000 2018,Why Turkey’s financial crisis matters outside Turkey https://t.co/5k7SqWkDpJ,-0.6124,0.098,0.366,0.536,21
nytimes,Tue Aug 14 04:29:44 +0000 2018,Those Long Security Lines at Airports? They May Move Quicker Soon https://t.co/FgHgyxknmX,0.34,0.179,0.0,0.821,20
nytimes,Tue Aug 14 04:22:05 +0000 2018,"RT @nytpolitics: If President Trump had wanted to make a gracious mention of John McCain, he could have done it when he signed the $716 bil…",0.5574,0.13,0.0,0.87,19
nytimes,Tue Aug 14 04:02:05 +0000 2018,There are currently 62 highly competitive seats in the House in the 2018 midterm elections. These are the races to… https://t.co/cCDqdJhQDa,0.2484,0.091,0.0,0.909,18
nytimes,Tue Aug 14 03:51:03 +0000 2018,"RT @NYTNational: Manslaughter charges filed Monday in the Florida ""Stand Your Ground"" case emphasize that the victim was backing up and tur…",-0.4767,0.045,0.173,0.782,17
nytimes,Tue Aug 14 03:42:04 +0000 2018,Stephen Miller’s uncle calls him a hypocrite in an online essay https://t.co/rHMQOw8nls,0.0,0.0,0.0,1.0,16
nytimes,Tue Aug 14 03:32:03 +0000 2018,The Department of Homeland Security is offering a $1.8 million grant to create a program called School-Age Trauma T… https://t.co/Xjx6CAy68c,0.4939,0.294,0.118,0.588,15
nytimes,Tue Aug 14 03:17:04 +0000 2018,RT @zoegberg: My latest: A superstar female professor at NYU was found responsible for sexually harassing a male graduate student. The case…,-0.296,0.097,0.147,0.756,14
nytimes,Tue Aug 14 03:02:03 +0000 2018,"Fires are racing out of the control in the West. In a Montana laboratory, scientists are learning why. https://t.co/SYFDWL0s6A",0.0,0.0,0.0,1.0,13
nytimes,Tue Aug 14 02:47:03 +0000 2018,"TSA is testing machines that can more thoroughly scan what’s in carry-on bags, so there would be less need to searc… https://t.co/SsbpmojuKl",0.0,0.0,0.0,1.0,12
nytimes,Tue Aug 14 02:32:03 +0000 2018,Supreme found a new spot for its latest drop: front and center of the New York Post https://t.co/DtMUyRhRke,0.3612,0.174,0.101,0.725,11
nytimes,Tue Aug 14 02:17:02 +0000 2018,"RT @nytimesarts: A gun rights activist was filmed for Sacha Baron Cohen’s ""Who Is America?"" in a segment involving a sex toy. He had no ide…",-0.5574,0.0,0.18,0.82,10
nytimes,Tue Aug 14 02:02:06 +0000 2018,How the microbiologist Carl Woese fundamentally changed the way we think about evolution and the origins of life https://t.co/SPLFcORrsk,0.0,0.0,0.0,1.0,9
nytimes,Tue Aug 14 01:47:06 +0000 2018,Bankruptcy rates are booming among older Americans. These books explain what happened and how to tackle the Social… https://t.co/gTQeDIxcoc,0.0,0.0,0.0,1.0,8
nytimes,Tue Aug 14 01:32:05 +0000 2018,Elon Musk's cryptic tweet about taking Tesla private was said to have been dashed off in haste. It even blindsided… https://t.co/FVRp4CzF6l,0.0,0.0,0.0,1.0,7
nytimes,Tue Aug 14 01:17:06 +0000 2018,"RT @nytopinion: Omarosa may be an unreliable narrator, but her book is still the best account we have of what the Trump cult looks like fro…",0.8765,0.274,0.0,0.726,6
nytimes,Tue Aug 14 01:02:07 +0000 2018,Evening Briefing: Here's what you need to know at the end of the day https://t.co/Gjgn9vXxtV,0.0,0.0,0.0,1.0,5
nytimes,Tue Aug 14 00:47:06 +0000 2018,"Andie MacDowell: ""I’ve never wanted to sell myself. All I ever wanted was for someone to take me seriously."" https://t.co/fcSdKAl6AW",0.0,0.0,0.0,1.0,4
nytimes,Tue Aug 14 00:32:03 +0000 2018,"“Church bells belong in churches calling the faithful to worship, not as trophies of war,” says a retired U.S. Navy… https://t.co/m0SU6TJWtI",0.6249,0.221,0.0,0.779,3
nytimes,Tue Aug 14 00:17:05 +0000 2018,"RT @StacyCowley: When I started digging around on bank security measures, this is the one that made me stop and go ""wait you're doing WHAT!…",0.126,0.1,0.082,0.818,2
nytimes,Tue Aug 14 00:02:06 +0000 2018,"By surveying changes in DNA at 6.6 million places, scientists have found a way to forecast risks for 5 deadly disea… https://t.co/ygCZoG8RKJ",-0.2732,0.0,0.1,0.9,1
